1681095600000,90.34000000,90.69000000,90.20000000,90.38000000,9004.93900000,1681099199999,814108.64557000,2399,4271.84800000,386235.06582000,0
1681099200000,90.38000000,90.55000000,90.30000000,90.47000000,11431.40000000,1681102799999,1033712.17906000,2171,3972.47200000,359245.59976000,0
1681102800000,90.48000000,90.83000000,90.27000000,90.58000000,14638.09700000,1681106399999,1325201.86573000,2564,8069.40900000,730550.79250000,0
1681106400000,90.59000000,90.71000000,90.46000000,90.50000000,6502.98600000,1681109999999,589227.55769000,1477,2896.43600000,262395.44751000,0
1681110000000,90.50000000,90.54000000,90.34000000,90.48000000,6295.74100000,1681113599999,569440.17205000,2108,2443.73700000,221041.40307000,0
1681113600000,90.49000000,90.75000000,90.41000000,90.42000000,8920.00100000,1681117199999,807865.53851000,2830,6024.11600000,545567.71595000,0
1681117200000,90.42000000,90.58000000,90.30000000,90.48000000,6696.08500000,1681120799999,605638.69831000,1994,3526.75700000,319027.45798000,0
1681120800000,90.49000000,90.67000000,90.44000000,90.62000000,9313.58100000,1681124399999,843518.82566000,2321,4200.16900000,380379.38375000,0
1681124400000,90.62000000,90.73000000,90.46000000,90.47000000,5938.67000000,1681127999999,537901.05495000,2076,2827.95300000,256176.34160000,0
1681128000000,90.47000000,90.61000000,90.38000000,90.58000000,8787.31200000,1681131599999,795218.65287000,2594,4625.24600000,418611.22880000,0
1681131600000,90.58000000,90.65000000,90.16000000,90.26000000,15448.57000000,1681135199999,1396805.68761000,4347,7299.20100000,659994.51958000,0
1681135200000,90.25000000,92.93000000,90.17000000,92.85000000,70865.20000000,1681138799999,6520042.60254000,17635,37285.80100000,3427026.03802000,0
1681138800000,92.84000000,93.38000000,92.21000000,92.23000000,73997.83400000,1681142399999,6866253.92145000,15851,34807.35500000,3230280.00100000,0
1681142400000,92.25000000,93.04000000,92.20000000,92.93000000,34164.75100000,1681145999999,3164463.00828000,7109,18160.15500000,1682255.68204000,0
1681146000000,92.94000000,93.25000000,92.48000000,92.71000000,40173.43800000,1681149599999,3731060.06830000,8775,21567.91100000,2003154.69912000,0
1681149600000,92.72000000,93.40000000,92.61000000,93.13000000,29882.07300000,1681153199999,2776552.85004000,5376,16621.23600000,1545434.02925000,0
1681153200000,93.12000000,93.21000000,92.59000000,92.69000000,22839.06800000,1681156799999,2120463.91761000,4398,14075.77800000,1306657.43852000,0
